IDS,Income,Solar energy,Num of members,Energy usage
5069,3,-2,1,2
5070,2,0,1,1
5071,2,0,5,4
5072,5,0,1,2
5073,6,0,2,3
5074,1,0,6,2
5075,1,-2,1,2
5076,7,0,2,1
5077,1,0,3,3
5078,3,0,3,2
5079,8,0,1,1
5080,1,-2,3,4
5081,2,0,1,1
5082,2,0,2,1
5083,2,0,4,2
5084,5,0,4,2
5085,4,0,3,4
5086,8,0,3,4
5087,2,0,2,1
5088,4,0,2,1
5089,2,0,1,1
5090,2,0,6,4
5091,2,0,2,3
5092,6,0,2,2
5093,8,0,3,1
5094,4,0,2,4
5095,2,0,1,3
5096,3,0,2,4
5097,2,0,1,1
5098,4,0,6,3
5099,6,0,4,4
5100,3,-2,1,2
5101,1,-2,4,3
5102,4,0,2,4
5103,1,0,1,2
5104,2,0,1,2
5105,3,0,3,1
5106,3,0,6,1
5107,1,-2,2,2
5108,3,0,2,3
5109,1,0,3,1
5110,3,0,2,3
5111,3,0,1,1
5112,2,0,3,1
5113,6,0,6,2
5114,8,0,1,2
5115,3,0,2,3
5116,5,0,3,2
5117,7,0,2,2
5118,5,0,3,3
5119,5,0,1,1
5120,4,-2,2,2
5121,8,0,5,4
5122,5,0,2,2
5123,3,0,3,2
5124,3,0,4,4
5125,2,0,2,3
5126,1,-2,1,1
5127,7,0,4,2
5128,4,0,2,2
5129,6,0,6,4
5130,4,0,2,1
5131,6,0,3,3
5132,5,0,2,2
5133,4,0,1,1
5134,5,0,4,2
5135,4,0,2,3
5136,3,0,1,3
5137,1,-2,1,2
5138,2,0,1,3
5139,2,0,2,4
5140,1,0,2,2
5141,3,0,3,3
5142,2,-2,1,1
5143,4,0,3,3
5144,2,0,2,3
5145,3,0,7,3
5146,4,0,2,4
5147,4,0,4,4
5148,3,-2,5,4
5149,2,0,3,3
5150,8,-2,2,3
5151,2,-2,8,4
5152,5,0,4,4
5153,2,0,1,2
5154,8,0,5,4
5155,3,0,4,1
5156,2,-2,4,3
5157,5,-2,2,2
5158,1,-2,3,1
5159,6,1,2,3
5160,3,0,1,2
5161,4,0,4,4
5162,2,0,1,1
5163,2,0,1,2
5164,3,0,2,4
5165,8,1,4,4
5166,1,0,5,4
5167,8,0,2,3
5168,6,-2,2,1
5169,4,0,3,2
5170,1,0,1,2
5171,7,0,2,4
5172,8,0,2,1
5173,5,0,2,1
5174,7,0,4,4
5175,8,0,2,4
5176,6,0,2,2
5177,2,-2,3,1
5178,5,-2,3,1
5179,3,0,4,4
5180,5,0,2,1
5181,3,0,2,2
5182,8,1,4,2
5183,4,-2,5,1
5184,4,-2,2,1
5185,5,1,4,1
5186,1,0,2,3
5187,4,0,2,3
5188,4,-2,1,3
5189,8,0,4,3
5190,8,1,3,3
5191,3,0,1,3
5192,3,-2,1,3
5193,2,0,1,4
5194,2,0,2,4
5195,7,0,3,1
5196,8,0,2,4
5197,8,0,1,3
5198,5,0,7,3
5199,7,0,3,4
5200,3,0,3,3
5201,2,0,3,3
5202,6,0,4,4
5203,5,0,2,2
5204,7,0,1,2
5205,2,0,2,2
5206,5,-2,1,3
5207,1,0,3,3
5208,1,0,2,4
5209,2,0,2,2
5210,4,-2,2,2
5211,2,-2,3,1
5212,6,0,4,2
5213,3,0,1,3
5214,8,0,3,4
5215,3,0,1,2
5216,4,0,2,2
5217,3,0,5,2
5218,1,0,3,3
5219,8,0,5,3
5220,3,0,2,4
5221,6,0,3,3
5222,3,0,3,2
5223,2,0,5,1
5224,3,-2,4,1
5225,2,0,1,2
5226,5,0,4,4
5227,3,-2,2,1
5228,8,0,4,3
5229,1,0,5,4
5230,2,-2,2,1
5231,4,0,4,4
5232,1,0,4,4
5233,4,-2,2,1
5234,6,0,3,4
5235,3,0,2,4
5236,3,0,4,4
5237,7,-2,2,2
5238,4,0,1,3
5239,1,0,1,2
5240,8,-2,2,1
5241,2,-2,2,1
5242,1,0,1,1
5243,1,0,3,1
5244,8,0,2,4
5245,6,0,4,4
5246,6,0,6,4
5247,1,0,4,2
5248,8,0,4,3
5249,6,0,2,2
5250,4,0,4,4
5251,2,0,2,2
5252,5,0,3,2
5253,5,0,4,3
5254,5,0,2,3
5255,5,-2,2,2
5256,4,0,2,4
5257,2,-2,2,3
5258,2,0,2,3
5259,1,0,4,1
5260,1,-2,2,1
5261,2,0,1,1
5262,2,0,1,1
5263,1,0,2,3
5264,6,0,5,4
5265,7,0,1,4
5266,8,0,4,4
5267,5,0,2,3
5268,1,-2,2,1
5269,6,-2,2,3
5270,8,0,3,1
5271,1,-2,2,2
5272,8,-2,2,1
5273,4,-2,1,1
5274,2,0,3,2
5275,2,0,5,4
5276,4,0,1,2
5277,2,0,2,4
5278,8,0,2,2
5279,1,0,2,3
5280,7,0,8,4
5281,1,-2,1,2
5282,4,-2,1,2
5283,6,0,2,4
5284,3,-2,1,1
5285,8,0,5,4
5286,6,0,3,2
5287,1,0,5,3
5288,8,0,2,1
5289,1,0,5,4
5290,2,0,4,3
5291,1,0,2,4
5292,4,0,6,4
5293,6,0,1,1
5294,2,-2,1,3
5295,8,0,2,4
5296,2,0,2,3
5297,1,0,5,2
5298,8,0,2,1
5299,4,-2,1,2
5300,8,0,2,2
5301,3,0,2,4
5302,4,0,2,4
5303,4,0,1,1
5304,7,0,2,1
5305,7,-2,2,3
5306,1,-2,1,1
5307,6,0,4,4
5308,4,0,2,4
5309,3,0,6,2
5310,3,0,2,4
5311,5,0,4,1
5312,5,0,4,4
5313,1,0,2,2
5314,2,-2,2,2
5315,5,0,2,3
5316,3,-2,4,1
5317,6,0,3,2
5318,3,-2,2,3
5319,2,0,4,3
5320,6,0,2,3
5321,8,0,4,2
5322,3,0,2,4
5323,4,0,2,2
5324,2,-2,1,1
5325,3,0,4,4
5326,2,0,3,1
5327,6,0,6,3
5328,3,-2,2,2
5329,5,-2,1,1
5330,3,0,5,4
5331,8,0,2,4
5332,2,0,1,2
5333,8,0,2,3
5334,4,0,4,4
5335,1,0,4,4
5336,5,0,4,4
5337,1,0,2,1
5338,1,0,2,4
5339,6,0,2,4
5340,1,0,4,1
5341,6,0,2,2
5342,4,0,3,2
5343,1,0,1,1
5344,1,0,2,2
5345,2,0,1,1
5346,8,0,3,2
5347,3,0,2,1
5348,2,0,2,3
5349,2,0,3,1
5350,1,0,1,1
5351,6,0,2,4
5352,1,-2,6,3
5353,3,0,1,2
5354,8,1,2,3
5355,4,0,3,4
5356,2,0,3,4
5357,2,0,5,4
5358,1,-2,1,1
5359,6,-2,1,2
5360,8,0,4,4
5361,6,-2,2,1
5362,1,0,3,2
5363,3,0,2,3
5364,1,-2,1,2
5365,4,0,3,2
5366,1,-2,1,1
5367,2,0,2,2
5368,2,-2,2,1
5369,2,-2,3,3
5370,1,0,3,2
5371,1,-2,1,1
5372,1,0,2,3
5373,1,0,2,4
5374,7,0,5,3
5375,2,0,2,2
5376,2,0,2,2
5377,1,0,2,2
5378,2,0,1,4
5379,1,0,2,3
5380,2,0,3,2
5381,2,-2,1,1
5382,3,0,2,2
5383,4,0,3,1
5384,8,1,4,3
5385,2,0,2,3
5386,8,1,4,4
5387,1,0,3,4
5388,7,0,2,2
5389,2,0,1,1
5390,4,-2,3,1
5391,4,0,2,3
5392,3,0,4,4
5393,5,0,5,2
5394,8,1,5,4
5395,1,0,4,4
5396,2,0,1,2
5397,1,-2,4,1
5398,1,-2,1,1
5399,3,-2,2,1
5400,2,0,2,4
5401,1,0,2,3
5402,2,0,3,3
5403,2,-2,2,1
5404,4,-2,4,3
5405,1,0,1,3
5406,8,0,6,3
5407,6,0,2,2
5408,7,0,2,3
5409,4,-2,3,3
5410,4,0,2,2
5411,6,0,4,3
5412,3,0,4,2
5413,1,0,1,3
5414,5,0,2,1
5415,1,0,1,1
5416,8,0,4,2
5417,1,0,2,4
5418,8,-2,2,1
5419,2,-2,5,2
5420,4,0,1,2
5421,1,-2,1,1
5422,2,0,2,2
5423,1,-2,2,2
5424,3,0,1,1
5425,2,-2,4,1
5426,1,-2,4,1
5427,4,0,3,3
5428,8,0,2,4
5429,4,0,4,3
5430,4,0,4,4
5431,2,0,1,4
5432,8,0,3,4
5433,1,0,1,3
5434,4,0,4,2
5435,3,0,1,4
5436,6,0,6,4
5437,2,0,3,2
5438,6,0,3,2
5439,1,0,2,3
5440,4,0,2,3
5441,3,0,5,4
5442,3,0,2,4
5443,1,0,2,3
5444,3,0,2,4
5445,1,-2,4,1
5446,2,0,4,1
5447,2,0,2,4
5448,8,0,3,3
5449,1,-2,2,1
5450,4,-2,4,4
5451,1,-2,1,1
5452,2,0,2,3
5453,2,-2,4,2
5454,4,-2,3,1
5455,2,-2,4,1
5456,3,0,2,2
5457,2,-2,4,2
5458,3,0,8,4
5459,4,-2,2,1
5460,8,0,4,3
5461,2,0,4,2
5462,6,0,4,1
5463,2,0,1,1
5464,3,0,2,3
5465,1,0,3,1
5466,2,0,3,2
5467,7,0,2,2
5468,3,-2,4,4
5469,7,0,2,4
5470,2,0,2,3
5471,2,-2,1,2
5472,6,0,3,4
5473,4,0,2,4
5474,4,-2,1,1
5475,1,-2,1,1
5476,8,-2,2,1
5477,2,0,5,2
5478,3,0,3,3
5479,4,0,1,2
5480,3,0,2,3
5481,2,0,3,4
5482,5,-2,3,2
5483,4,0,4,3
5484,2,-2,1,1
5485,8,0,2,1
5486,5,0,4,2
5487,8,0,3,1
5488,5,-2,2,3
5489,3,0,2,1
5490,3,0,1,1
5491,8,0,3,4
5492,2,0,1,2
5493,3,0,4,2
5494,2,0,2,4
5495,6,-2,3,1
5496,3,0,4,4
5497,3,-2,1,2
5498,8,0,2,2
5499,4,0,7,4
5500,4,0,2,1
5501,8,0,1,3
5502,1,0,2,2
5503,5,0,4,3
5504,1,-2,3,1
5505,3,0,5,3
5506,5,0,2,2
5507,1,-2,3,1
5508,5,0,3,2
5509,4,0,2,2
5510,1,-2,1,1
5511,5,0,2,3
5512,3,0,1,2
5513,2,-2,2,2
5514,2,-2,2,1
5515,1,-2,1,2
5516,1,-2,2,2
5517,5,0,2,4
5518,7,0,2,4
5519,5,0,2,2
5520,5,0,3,3
5521,5,0,2,3
5522,1,-2,1,1
5523,2,0,4,2
5524,1,-2,4,1
5525,1,-2,1,1
5526,5,-2,1,3
5527,8,0,3,3
5528,6,0,4,3
5529,1,-2,1,3
5530,3,0,2,4
5531,5,0,2,3
5532,1,-2,1,1
5533,8,0,4,4
5534,7,0,5,1
5535,3,0,2,2
5536,1,0,1,1
5537,2,0,6,2
5538,5,-2,1,1
5539,1,0,2,4
5540,1,-2,4,1
5541,1,-2,2,3
5542,7,0,3,2
5543,3,0,2,4
5544,4,0,2,4
5545,4,0,2,1
5546,3,0,4,4
5547,8,0,6,4
5548,1,0,2,2
5549,1,-2,1,1
5550,7,0,3,4
5551,7,-2,1,1
5552,4,0,2,2
5553,3,0,6,4
5554,8,0,6,3
5555,2,0,2,1
5556,2,-2,1,1
5557,2,-2,1,1
5558,2,0,2,3
5559,6,0,4,4
5560,8,0,6,4
5561,1,-2,2,2
5562,1,0,5,3
5563,1,-2,2,4
5564,5,0,2,3
5565,3,0,2,2
5566,1,-2,1,1
5567,5,0,3,2
5568,2,0,2,3
5569,2,0,4,4
5570,2,0,1,1
5571,3,-2,1,1
5572,8,-2,3,2
5573,8,0,2,1
5574,3,0,1,1
5575,2,0,3,2
5576,1,0,1,4
5577,4,0,5,4
5578,8,1,4,2
5579,7,0,3,2
5580,7,0,1,2
5581,2,-2,3,4
5582,6,0,2,3
5583,1,0,2,3
5584,4,0,2,4
5585,7,0,2,2
5586,4,0,5,2
5587,2,0,2,3
5588,5,0,1,1
5589,8,-2,2,2
5590,2,0,1,3
5591,4,0,3,2
5592,1,0,2,1
5593,7,0,2,1
5594,4,-2,4,1
5595,5,0,3,4
5596,2,0,1,2
5597,3,0,2,4
5598,8,0,3,2
5599,2,0,4,3
5600,2,-2,3,3
5601,6,-2,2,1
5602,8,0,2,4
5603,1,-2,1,1
5604,8,0,6,4
5605,2,0,1,2
5606,7,0,4,3
5607,4,0,3,1
5608,8,0,4,4
5609,3,0,1,2
5610,1,-2,2,2
5611,7,0,4,4
5612,4,0,2,2
5613,3,0,4,3
5614,1,0,1,2
5615,4,0,1,3
5616,3,0,2,3
5617,2,0,3,4
5618,4,0,4,2
5619,4,0,2,2
5620,5,0,6,4
5621,3,0,3,1
5622,4,0,2,4
5623,3,0,6,1
5624,7,0,3,3
5625,8,0,4,1
5626,6,0,5,4
5627,6,-2,2,1
5628,5,0,4,3
5629,3,0,2,3
5630,2,0,2,2
5631,5,0,3,1
5632,4,0,4,4
5633,8,0,4,2
5634,4,0,2,3
5635,2,0,9,2
5636,5,0,2,3
5637,2,0,2,3
5638,4,0,5,4
5639,2,-2,1,2
5640,1,-2,2,1
5641,2,-2,3,3
5642,1,0,5,1
5643,2,0,1,3
5644,5,0,2,1
5645,4,0,2,2
5646,4,0,3,1
5647,5,0,2,2
5648,1,-2,4,3
5649,2,0,5,3
5650,4,-2,2,1
5651,1,0,2,1
5652,8,0,2,3
5653,2,0,1,1
5654,4,0,2,2
5655,3,0,8,1
5656,3,0,2,1
5657,8,0,2,1
5658,4,0,3,4
5659,2,-2,5,1
5660,3,0,4,2
5661,3,0,6,4
5662,1,-2,1,1
5663,2,0,5,4
5664,2,0,2,3
5665,8,0,4,4
5666,3,0,2,3
5667,2,0,1,3
5668,1,-2,6,1
5669,4,0,1,1
5670,4,0,2,1
5671,3,0,2,3
5672,4,-2,3,3
5673,8,0,2,4
5674,7,0,3,2
5675,1,0,1,3
5676,8,0,2,4
5677,2,0,2,3
5678,2,0,1,1
5679,3,0,2,4
5680,3,0,4,4
5681,1,-2,1,1
5682,2,0,2,1
5683,1,-2,1,1
5684,4,0,2,3
5685,2,-2,1,3
